,Date,Location,Series_Complete_Pop_Pct,Administered_Dose1_Pop_Pct
18697,02/25/2021,AK,0.0,21.7
18698,02/25/2021,IH2,0.0,16.5
18699,02/25/2021,ME,0.0,15.8
18700,02/25/2021,US,0.0,13.9
18701,02/25/2021,LTC,0.0,0.0
18702,02/25/2021,WV,0.0,16.4
18703,02/25/2021,AZ,0.0,15.6
18704,02/25/2021,MD,0.0,13.7
18705,02/25/2021,NM,0.0,20.3
18706,02/25/2021,MN,0.0,14.7
18707,02/25/2021,UT,0.0,11.8
18708,02/25/2021,PA,0.0,13.8
18709,02/25/2021,VI,0.0,11.3
18710,02/25/2021,HI,0.0,16.5
18711,02/25/2021,IA,0.0,15.0
18712,02/25/2021,TN,0.0,11.6
18713,02/25/2021,OK,0.0,15.9
18714,02/25/2021,MT,0.0,16.3
18715,02/25/2021,LA,0.0,12.9
18716,02/25/2021,FM,0.0,9.9
18717,02/25/2021,AL,0.0,12.5
18718,02/25/2021,ID,0.0,13.4
18719,02/25/2021,PR,0.0,10.6
18720,02/25/2021,RP,0.0,28.7
18721,02/25/2021,NJ,0.0,14.7
18722,02/25/2021,NH,0.0,15.4
18723,02/25/2021,OR,0.0,13.7
18724,02/25/2021,FL,0.0,13.6
18725,02/25/2021,VA2,0.0,0.0
18726,02/25/2021,MO,0.0,12.1
18727,02/25/2021,AS,0.0,21.2
18728,02/25/2021,GU,0.0,20.3
18729,02/25/2021,DD2,0.0,0.0
18730,02/25/2021,SC,0.0,13.5
18731,02/25/2021,BP2,0.0,0.0
18732,02/25/2021,DC,0.0,10.6
18733,02/25/2021,MS,0.0,12.4
18734,02/25/2021,VT,0.0,15.4
18735,02/24/2021,KS,0.0,13.3
18736,02/24/2021,GU,0.0,20.0
18737,02/24/2021,AR,0.0,12.6
18738,02/24/2021,OK,0.0,15.5
18739,02/24/2021,IL,0.0,14.4
18740,02/24/2021,IH2,0.0,15.9
18741,02/24/2021,NH,0.0,15.0
18742,02/24/2021,US,0.0,13.6
18743,02/24/2021,DE,0.0,13.7
18744,02/24/2021,CA,0.0,14.3
18745,02/24/2021,CO,0.0,14.7
18746,02/24/2021,OH,0.0,13.1
18747,02/24/2021,FL,0.0,13.4
18748,02/24/2021,NV,0.0,13.3
18749,02/24/2021,AK,0.0,21.4
18750,02/24/2021,AZ,0.0,15.3
18751,02/24/2021,MA,0.0,16.1
18752,02/24/2021,SC,0.0,13.3
18753,02/24/2021,WI,0.0,15.1
18754,02/24/2021,AS,0.0,21.2
18755,02/24/2021,HI,0.0,16.1
18756,02/24/2021,MI,0.0,13.4
18757,02/24/2021,DD2,0.0,0.0
18758,02/24/2021,MH,0.0,13.3
18759,02/24/2021,MP,0.0,17.6
18760,02/24/2021,RP,0.0,22.9
18761,02/24/2021,DC,0.0,10.5
18762,02/24/2021,VA2,0.0,0.0
18763,02/24/2021,VT,0.0,15.2
18764,02/24/2021,IA,0.0,14.8
18765,02/24/2021,MS,0.0,12.4
18766,02/24/2021,TX,0.0,11.7
18767,02/24/2021,FM,0.0,9.8
18768,02/24/2021,WY,0.0,15.8
18769,02/24/2021,NM,0.0,19.9
18770,02/24/2021,WA,0.0,13.7
18771,02/24/2021,LA,0.0,12.7
18772,02/24/2021,UT,0.0,11.4
18773,02/24/2021,ND,0.0,16.7
18774,02/24/2021,WV,0.0,16.2
18775,02/24/2021,NJ,0.0,14.4
18776,02/24/2021,PA,0.0,13.5
18777,02/24/2021,NY,0.0,12.6
18778,02/24/2021,LTC,0.0,0.0
18779,02/24/2021,GA,0.0,11.3
18780,02/24/2021,NE,0.0,14.0
18781,02/24/2021,CT,0.0,17.3
18782,02/24/2021,IN,0.0,13.5
18783,02/24/2021,ME,0.0,15.8
18784,02/24/2021,AL,0.0,12.3
18785,02/24/2021,RI,0.0,14.5
18786,02/24/2021,ID,0.0,13.1
18787,02/24/2021,KY,0.0,13.7
18788,02/24/2021,PR,0.0,10.4
18789,02/24/2021,MO,0.0,11.9
18790,02/24/2021,MT,0.0,16.0
18791,02/24/2021,OR,0.0,13.5
18792,02/24/2021,VA,0.0,14.3
18793,02/24/2021,MD,0.0,13.3
18794,02/24/2021,VI,0.0,11.2
18795,02/24/2021,SD,0.0,18.4
18796,02/24/2021,BP2,0.0,0.0
18797,02/24/2021,TN,0.0,11.4
18798,02/24/2021,MN,0.0,14.5
18799,02/24/2021,NC,0.0,13.3
18800,02/23/2021,AK,0.0,21.1
18801,02/23/2021,TX,0.0,11.5
18802,02/23/2021,VT,0.0,15.1
18803,02/23/2021,IL,0.0,14.2
18804,02/23/2021,TN,0.0,11.1
18805,02/23/2021,UT,0.0,11.1
18806,02/23/2021,US,0.0,13.4
18807,02/23/2021,GU,0.0,19.8
18808,02/23/2021,AL,0.0,12.1
18809,02/23/2021,NH,0.0,14.5
18810,02/23/2021,DC,0.0,10.2
18811,02/23/2021,SC,0.0,12.9
18812,02/23/2021,PR,0.0,10.1
18813,02/23/2021,VA,0.0,14.1
18814,02/23/2021,OR,0.0,13.4
18815,02/23/2021,CO,0.0,14.5
18816,02/23/2021,OK,0.0,15.1
18817,02/23/2021,IH2,0.0,15.5
18818,02/23/2021,OH,0.0,12.9
18819,02/23/2021,NE,0.0,13.7
18820,02/23/2021,MI,0.0,13.1
18821,02/23/2021,ND,0.0,16.4
18822,02/23/2021,WI,0.0,15.0
18823,02/23/2021,DE,0.0,13.6
18824,02/23/2021,HI,0.0,16.0
18825,02/23/2021,NJ,0.0,14.1
18826,02/23/2021,NC,0.0,13.1
18827,02/23/2021,ME,0.0,15.5
18828,02/23/2021,MT,0.0,15.9
18829,02/23/2021,AR,0.0,12.4
18830,02/23/2021,LA,0.0,12.6
18831,02/23/2021,DD2,0.0,0.0
18832,02/23/2021,SD,0.0,18.0
18833,02/23/2021,VA2,0.0,0.0
18834,02/23/2021,MD,0.0,13.1
18835,02/23/2021,NM,0.0,19.8
18836,02/23/2021,CA,0.0,14.1
18837,02/23/2021,KS,0.0,13.1
18838,02/23/2021,GA,0.0,11.2
18839,02/23/2021,AZ,0.0,15.1
18840,02/23/2021,AS,0.0,19.8
18841,02/23/2021,IN,0.0,13.2
18842,02/23/2021,MA,0.0,15.8
18843,02/23/2021,NV,0.0,13.2
18844,02/23/2021,VI,0.0,10.9
18845,02/23/2021,MS,0.0,12.1
18846,02/23/2021,RP,0.0,22.9
18847,02/23/2021,KY,0.0,13.5
18848,02/23/2021,MO,0.0,11.7
18849,02/23/2021,IA,0.0,14.6
18850,02/23/2021,MP,0.0,17.0
18851,02/23/2021,WY,0.0,15.7
18852,02/23/2021,ID,0.0,13.0
18853,02/23/2021,WA,0.0,13.6
18854,02/23/2021,RI,0.0,14.0
18855,02/23/2021,MH,0.0,13.0
18856,02/23/2021,LTC,0.0,0.0
18857,02/23/2021,FL,0.0,13.2
18858,02/23/2021,MN,0.0,14.3
18859,02/23/2021,BP2,0.0,0.0
18860,02/23/2021,FM,0.0,9.5
18861,02/23/2021,NY,0.0,12.5
18862,02/23/2021,PA,0.0,13.4
18863,02/23/2021,WV,0.0,16.1
18864,02/23/2021,CT,0.0,16.8
18865,02/22/2021,MP,0.0,16.8
18866,02/22/2021,LTC,0.0,0.0
18867,02/22/2021,DD2,0.0,0.0
18868,02/22/2021,ME,0.0,15.4
18869,02/22/2021,RP,0.0,20.7
18870,02/22/2021,NC,0.0,13.1
18871,02/22/2021,DC,0.0,10.1
18872,02/22/2021,OH,0.0,12.8
18873,02/22/2021,MH,0.0,12.3
18874,02/22/2021,MD,0.0,12.9
18875,02/22/2021,RI,0.0,13.6
18876,02/22/2021,VT,0.0,14.8
18877,02/22/2021,IN,0.0,13.1
18878,02/22/2021,MI,0.0,13.1
18879,02/22/2021,HI,0.0,15.9
18880,02/22/2021,VI,0.0,10.5
18881,02/22/2021,DE,0.0,13.6
18882,02/22/2021,SC,0.0,12.8
18883,02/22/2021,CO,0.0,14.4
18884,02/22/2021,CA,0.0,13.9
18885,02/22/2021,AL,0.0,11.9
18886,02/22/2021,NM,0.0,19.5
18887,02/22/2021,MO,0.0,11.7
18888,02/22/2021,SD,0.0,17.9
18889,02/22/2021,AR,0.0,12.3
18890,02/22/2021,FL,0.0,13.1
18891,02/22/2021,IH2,0.0,15.1
18892,02/22/2021,WA,0.0,13.5
18893,02/22/2021,NY,0.0,12.3
18894,02/22/2021,VA2,0.0,0.0
18895,02/22/2021,IA,0.0,14.5
18896,02/22/2021,NE,0.0,13.3
18897,02/22/2021,TX,0.0,11.4
18898,02/22/2021,LA,0.0,12.6
18899,02/22/2021,NV,0.0,13.0
18900,02/22/2021,AK,0.0,21.0
18901,02/22/2021,PA,0.0,13.3
18902,02/22/2021,MT,0.0,15.8
18903,02/22/2021,BP2,0.0,0.0
18904,02/22/2021,WI,0.0,14.9
18905,02/22/2021,ID,0.0,12.9
18906,02/22/2021,AZ,0.0,14.9
18907,02/22/2021,MN,0.0,14.1
18908,02/22/2021,NJ,0.0,13.9
18909,02/22/2021,OR,0.0,13.2
18910,02/22/2021,KY,0.0,13.3
18911,02/22/2021,GU,0.0,19.5
18912,02/22/2021,NH,0.0,14.1
18913,02/22/2021,FM,0.0,9.5
18914,02/22/2021,GA,0.0,11.2
18915,02/22/2021,PR,0.0,10.1
18916,02/22/2021,OK,0.0,14.9
18917,02/22/2021,VA,0.0,14.0
18918,02/22/2021,KS,0.0,13.0
18919,02/22/2021,IL,0.0,13.9
18920,02/22/2021,CT,0.0,16.6
18921,02/22/2021,TN,0.0,11.1
18922,02/22/2021,AS,0.0,19.8
18923,02/22/2021,ND,0.0,16.4
18924,02/22/2021,WY,0.0,15.7
18925,02/22/2021,MS,0.0,12.0
18926,02/22/2021,US,0.0,13.3
18927,02/22/2021,WV,0.0,16.0
18928,02/22/2021,MA,0.0,15.5
18929,02/22/2021,UT,0.0,11.1
18930,02/21/2021,OH,0.0,12.7
18931,02/21/2021,WA,0.0,13.4
18932,02/21/2021,GU,0.0,19.3
18933,02/21/2021,KS,0.0,12.9
18934,02/21/2021,FM,0.0,9.5
18935,02/21/2021,CA,0.0,13.7
18936,02/21/2021,TN,0.0,11.0
18937,02/21/2021,LTC,0.0,0.0
18938,02/21/2021,AZ,0.0,14.6
18939,02/21/2021,ME,0.0,14.4
18940,02/21/2021,NM,0.0,19.3
18941,02/21/2021,WV,0.0,15.9
18942,02/21/2021,GA,0.0,11.1
18943,02/21/2021,AL,0.0,11.8
18944,02/21/2021,MP,0.0,16.8
18945,02/21/2021,HI,0.0,15.6
18946,02/21/2021,UT,0.0,11.1
18947,02/21/2021,NC,0.0,12.9
18948,02/21/2021,CO,0.0,14.2
18949,02/21/2021,MS,0.0,11.9
18950,02/21/2021,OR,0.0,13.0
18951,02/21/2021,ID,0.0,12.6
18952,02/21/2021,CT,0.0,16.2
18953,02/21/2021,SD,0.0,17.7
18954,02/21/2021,MT,0.0,15.6
18955,02/21/2021,WY,0.0,15.3
18956,02/21/2021,AS,0.0,19.8
18957,02/21/2021,MN,0.0,14.1
18958,02/21/2021,PR,0.0,10.1
18959,02/21/2021,MA,0.0,15.2
18960,02/21/2021,PA,0.0,13.0
18961,02/21/2021,VA,0.0,13.8
18962,02/21/2021,US,0.0,13.1
18963,02/21/2021,DC,0.0,10.1
18964,02/21/2021,AR,0.0,12.2
18965,02/21/2021,VI,0.0,10.5
18966,02/21/2021,TX,0.0,11.3
18967,02/21/2021,NY,0.0,12.1
18968,02/21/2021,NV,0.0,12.9
18969,02/21/2021,IA,0.0,14.3
18970,02/21/2021,AK,0.0,20.9
18971,02/21/2021,DD2,0.0,0.0
18972,02/21/2021,MH,0.0,12.3
18973,02/21/2021,RI,0.0,13.0
18974,02/21/2021,NE,0.0,13.0
18975,02/21/2021,MI,0.0,12.9
18976,02/21/2021,OK,0.0,14.7
18977,02/21/2021,WI,0.0,14.8
18978,02/21/2021,NJ,0.0,13.8
18979,02/21/2021,LA,0.0,12.5
18980,02/21/2021,VA2,0.0,0.0
18981,02/21/2021,RP,0.0,20.7
18982,02/21/2021,BP2,0.0,0.0
18983,02/21/2021,MO,0.0,11.6
18984,02/21/2021,ND,0.0,16.2
18985,02/21/2021,IH2,0.0,14.6
18986,02/21/2021,MD,0.0,12.7
18987,02/21/2021,IN,0.0,13.0
18988,02/21/2021,KY,0.0,13.2
18989,02/21/2021,NH,0.0,13.7
18990,02/21/2021,DE,0.0,13.4
18991,02/21/2021,VT,0.0,14.4
18992,02/21/2021,IL,0.0,13.9
18993,02/21/2021,SC,0.0,12.6
18994,02/21/2021,FL,0.0,13.1
18995,02/20/2021,CT,0.0,16.0
18996,02/20/2021,ID,0.0,12.3
18997,02/20/2021,AZ,0.0,14.3
18998,02/20/2021,LA,0.0,12.3
18999,02/20/2021,NJ,0.0,13.6
19000,02/20/2021,IH2,0.0,14.2
19001,02/20/2021,MS,0.0,11.7
19002,02/20/2021,DD2,0.0,0.0
19003,02/20/2021,SD,0.0,17.3
19004,02/20/2021,MH,0.0,11.1
19005,02/20/2021,BP2,0.0,0.0
19006,02/20/2021,LTC,0.0,0.0
19007,02/20/2021,MO,0.0,11.4
19008,02/20/2021,MD,0.0,12.6
19009,02/20/2021,DE,0.0,13.4
19010,02/20/2021,NC,0.0,12.7
19011,02/20/2021,MT,0.0,15.2
19012,02/20/2021,DC,0.0,9.9
19013,02/20/2021,AR,0.0,12.1
19014,02/20/2021,UT,0.0,11.1
19015,02/20/2021,AK,0.0,20.3
19016,02/20/2021,KS,0.0,12.5
19017,02/20/2021,MA,0.0,14.8
19018,02/20/2021,VA,0.0,13.7
19019,02/20/2021,TX,0.0,11.2
19020,02/20/2021,AS,0.0,19.6
19021,02/20/2021,MP,0.0,16.4
19022,02/20/2021,WV,0.0,15.8
19023,02/20/2021,US,0.0,12.9
19024,02/20/2021,IL,0.0,13.5
19025,02/20/2021,OK,0.0,14.4
19026,02/20/2021,NE,0.0,12.6
19027,02/20/2021,VT,0.0,13.9
19028,02/20/2021,FM,0.0,9.2
19029,02/20/2021,FL,0.0,12.8
19030,02/20/2021,IA,0.0,13.8
19031,02/20/2021,ND,0.0,15.9
19032,02/20/2021,RI,0.0,12.5
19033,02/20/2021,WA,0.0,13.2
19034,02/20/2021,CA,0.0,13.4
19035,02/20/2021,OR,0.0,12.8
19036,02/20/2021,PR,0.0,9.9
19037,02/20/2021,VI,0.0,10.3
19038,02/20/2021,AL,0.0,11.7
19039,02/20/2021,NH,0.0,13.2
19040,02/20/2021,KY,0.0,12.9
19041,02/20/2021,GU,0.0,19.3
19042,02/20/2021,IN,0.0,12.8
19043,02/20/2021,MI,0.0,12.7
19044,02/20/2021,SC,0.0,12.4
19045,02/20/2021,PA,0.0,12.7
19046,02/20/2021,NM,0.0,18.9
19047,02/20/2021,NV,0.0,12.7
19048,02/20/2021,MN,0.0,13.8
19049,02/20/2021,RP,0.0,20.6
19050,02/20/2021,CO,0.0,13.9
19051,02/20/2021,GA,0.0,10.9
19052,02/20/2021,OH,0.0,12.5
19053,02/20/2021,ME,0.0,14.4
19054,02/20/2021,TN,0.0,10.9
19055,02/20/2021,WY,0.0,15.2
19056,02/20/2021,VA2,0.0,0.0
19057,02/20/2021,WI,0.0,14.5
19058,02/20/2021,HI,0.0,15.3
19059,02/20/2021,NY,0.0,12.0
19060,02/19/2021,TX,0.0,11.1
19061,02/19/2021,MI,0.0,12.5
19062,02/19/2021,DE,0.0,13.1
19063,02/19/2021,FL,0.0,12.8
19064,02/19/2021,OR,0.0,12.5
19065,02/19/2021,UT,0.0,10.7
19066,02/19/2021,AS,0.0,18.6
19067,02/19/2021,IN,0.0,12.5
19068,02/19/2021,HI,0.0,15.0
19069,02/19/2021,BP2,0.0,0.0
19070,02/19/2021,ND,0.0,15.6
19071,02/19/2021,PR,0.0,9.7
19072,02/19/2021,NC,0.0,12.6
19073,02/19/2021,FM,0.0,9.2
19074,02/19/2021,RP,0.0,19.0
19075,02/19/2021,AR,0.0,12.0
19076,02/19/2021,VT,0.0,13.6
19077,02/19/2021,MH,0.0,10.6
19078,02/19/2021,IH2,0.0,14.1
19079,02/19/2021,MN,0.0,13.5
19080,02/19/2021,AK,0.0,19.7
19081,02/19/2021,VA2,0.0,0.0
19082,02/19/2021,DC,0.0,9.8
19083,02/19/2021,LA,0.0,12.1
19084,02/19/2021,WA,0.0,12.9
19085,02/19/2021,RI,0.0,11.9
19086,02/19/2021,SC,0.0,12.1
19087,02/19/2021,OH,0.0,12.2
19088,02/19/2021,NY,0.0,11.8
19089,02/19/2021,NH,0.0,12.7
19090,02/19/2021,CA,0.0,13.0
19091,02/19/2021,WI,0.0,14.1
19092,02/19/2021,PA,0.0,12.5
19093,02/19/2021,OK,0.0,14.2
19094,02/19/2021,NM,0.0,18.5
19095,02/19/2021,IA,0.0,13.2
19096,02/19/2021,NJ,0.0,13.4
19097,02/19/2021,LTC,0.0,0.0
19098,02/19/2021,WV,0.0,15.3
19099,02/19/2021,AL,0.0,11.4
19100,02/19/2021,MS,0.0,11.6
19101,02/19/2021,NV,0.0,12.2
19102,02/19/2021,ID,0.0,12.0
19103,02/19/2021,MT,0.0,14.8
19104,02/19/2021,NE,0.0,12.1
19105,02/19/2021,MA,0.0,14.2
19106,02/19/2021,MO,0.0,11.1
19107,02/19/2021,KS,0.0,12.1
19108,02/19/2021,TN,0.0,10.7
19109,02/19/2021,WY,0.0,14.9
19110,02/19/2021,CO,0.0,13.6
19111,02/19/2021,SD,0.0,16.8
19112,02/19/2021,ME,0.0,14.4
19113,02/19/2021,VI,0.0,9.7
19114,02/19/2021,CT,0.0,15.6
19115,02/19/2021,VA,0.0,13.6
19116,02/19/2021,MD,0.0,12.2
19117,02/19/2021,GA,0.0,10.7
19118,02/19/2021,AZ,0.0,13.9
19119,02/19/2021,IL,0.0,13.1
19120,02/19/2021,GU,0.0,19.0
19121,02/19/2021,MP,0.0,16.4
19122,02/19/2021,DD2,0.0,0.0
19123,02/19/2021,US,0.0,12.6
19124,02/19/2021,KY,0.0,12.7
19125,02/18/2021,PA,0.0,11.6
19126,02/18/2021,UT,0.0,10.1
19127,02/18/2021,VT,0.0,12.7
19128,02/18/2021,NV,0.0,11.2
19129,02/18/2021,WV,0.0,14.2
19130,02/18/2021,MN,0.0,12.4
19131,02/18/2021,VI,0.0,8.9
19132,02/18/2021,PR,0.0,8.9
19133,02/18/2021,WY,0.0,13.0
19134,02/18/2021,ID,0.0,11.1
19135,02/18/2021,HI,0.0,12.4
19136,02/18/2021,AR,0.0,11.5
19137,02/18/2021,LTC,0.0,0.0
19138,02/18/2021,MA,0.0,13.1
19139,02/18/2021,MS,0.0,10.8
19140,02/18/2021,MO,0.0,10.2
19141,02/18/2021,AS,0.0,18.5
19142,02/18/2021,AZ,0.0,12.2
19143,02/18/2021,ND,0.0,13.6
19144,02/18/2021,OK,0.0,12.3
19145,02/18/2021,KY,0.0,12.0
19146,02/18/2021,MH,0.0,10.0
19147,02/18/2021,SC,0.0,11.1
19148,02/18/2021,MP,0.0,16.1
19149,02/18/2021,CT,0.0,14.6
19150,02/18/2021,DC,0.0,8.8
19151,02/18/2021,US,0.0,10.8
19152,02/18/2021,CO,0.0,12.6
19153,02/18/2021,IL,0.0,12.4
19154,02/18/2021,DD2,0.0,0.0
19155,02/18/2021,TN,0.0,10.1
19156,02/18/2021,NY,0.0,11.1
19157,02/18/2021,DE,0.0,12.2
19158,02/18/2021,NJ,0.0,12.9
19159,02/18/2021,IN,0.0,11.9
19160,02/18/2021,RP,0.0,0.0
19161,02/18/2021,IH2,0.0,0.0
19162,02/18/2021,FL,0.0,11.7
19163,02/18/2021,KS,0.0,11.0
19164,02/18/2021,MT,0.0,12.8
19165,02/18/2021,NM,0.0,15.0
19166,02/18/2021,OH,0.0,11.5
19167,02/18/2021,MD,0.0,11.3
19168,02/18/2021,WI,0.0,13.1
19169,02/18/2021,AL,0.0,10.5
19170,02/18/2021,WA,0.0,12.1
19171,02/18/2021,BP2,0.0,0.0
19172,02/18/2021,MI,0.0,11.8
19173,02/18/2021,SD,0.0,13.4
19174,02/18/2021,TX,0.0,0.0
19175,02/18/2021,AK,0.0,18.3
19176,02/18/2021,NH,0.0,11.9
19177,02/18/2021,ME,0.0,13.2
19178,02/18/2021,RI,0.0,10.4
19179,02/18/2021,VA2,0.0,0.0
19180,02/18/2021,NE,0.0,10.7
19181,02/18/2021,OR,0.0,11.7
19182,02/18/2021,FM,0.0,9.1
19183,02/18/2021,GA,0.0,9.9
19184,02/18/2021,IA,0.0,12.0
19185,02/18/2021,LA,0.0,11.3
19186,02/18/2021,VA,0.0,12.6
19187,02/18/2021,CA,0.0,12.3
19188,02/18/2021,NC,0.0,11.6
19189,02/18/2021,GU,0.0,17.5
19190,02/17/2021,KY,0.0,11.9
19191,02/17/2021,ME,0.0,13.2
19192,02/17/2021,RI,0.0,9.9
19193,02/17/2021,NJ,0.0,12.5
19194,02/17/2021,OK,0.0,12.3
19195,02/17/2021,AL,0.0,10.3
19196,02/17/2021,NM,0.0,14.8
19197,02/17/2021,AS,0.0,18.5
19198,02/17/2021,KS,0.0,10.8
19199,02/17/2021,OH,0.0,11.3
19200,02/17/2021,AK,0.0,17.9
19201,02/17/2021,MN,0.0,12.1
19202,02/17/2021,WI,0.0,12.9
19203,02/17/2021,CA,0.0,12.0
19204,02/17/2021,LTC,0.0,0.0
19205,02/17/2021,AZ,0.0,11.9
19206,02/17/2021,IN,0.0,11.8
19207,02/17/2021,SD,0.0,13.0
19208,02/17/2021,VA,0.0,12.4
19209,02/17/2021,VI,0.0,8.7
19210,02/17/2021,IA,0.0,11.7
19211,02/17/2021,BP2,0.0,0.0
19212,02/17/2021,TN,0.0,9.9
19213,02/17/2021,MT,0.0,12.5
19214,02/17/2021,US,0.0,10.6
19215,02/17/2021,TX,0.0,0.0
19216,02/17/2021,FM,0.0,8.9
19217,02/17/2021,HI,0.0,12.2
19218,02/17/2021,DC,0.0,8.7
19219,02/17/2021,OR,0.0,11.5
19220,02/17/2021,MS,0.0,10.8
19221,02/17/2021,ID,0.0,10.9
19222,02/17/2021,PR,0.0,8.7
19223,02/17/2021,CO,0.0,12.2
19224,02/17/2021,AR,0.0,11.5
19225,02/17/2021,GA,0.0,9.6
19226,02/17/2021,GU,0.0,17.2
19227,02/17/2021,DE,0.0,11.9
19228,02/17/2021,RP,0.0,0.0
19229,02/17/2021,IH2,0.0,0.0
19230,02/17/2021,WV,0.0,14.1
19231,02/17/2021,PA,0.0,11.3
19232,02/17/2021,NH,0.0,11.5
19233,02/17/2021,NC,0.0,11.5
19234,02/17/2021,CT,0.0,14.2
19235,02/17/2021,IL,0.0,12.2
19236,02/17/2021,NY,0.0,10.9
19237,02/17/2021,DD2,0.0,0.0
19238,02/17/2021,MD,0.0,11.0
19239,02/17/2021,NE,0.0,10.4
19240,02/17/2021,FL,0.0,11.4
19241,02/17/2021,MI,0.0,11.6
19242,02/17/2021,SC,0.0,10.9
19243,02/17/2021,UT,0.0,9.8
19244,02/17/2021,VT,0.0,12.6
19245,02/17/2021,WY,0.0,12.5
19246,02/17/2021,MO,0.0,10.0
19247,02/17/2021,WA,0.0,11.9
19248,02/17/2021,LA,0.0,11.3
19249,02/17/2021,ND,0.0,13.3
19250,02/17/2021,NV,0.0,11.0
19251,02/17/2021,VA2,0.0,0.0
19252,02/17/2021,MH,0.0,9.7
19253,02/17/2021,MA,0.0,12.6
19254,02/17/2021,MP,0.0,15.9
19255,02/16/2021,PA,0.0,10.7
19256,02/16/2021,NC,0.0,11.3
19257,02/16/2021,MS,0.0,10.8
19258,02/16/2021,US,0.0,10.4
19259,02/16/2021,DD2,0.0,0.0
19260,02/16/2021,FL,0.0,11.2
19261,02/16/2021,ND,0.0,13.3
19262,02/16/2021,FM,0.0,8.6
19263,02/16/2021,NV,0.0,10.8
19264,02/16/2021,RI,0.0,9.6
19265,02/16/2021,MO,0.0,9.9
19266,02/16/2021,HI,0.0,12.0
19267,02/16/2021,VI,0.0,8.2
19268,02/16/2021,IH2,0.0,0.0
19269,02/16/2021,OR,0.0,11.4
19270,02/16/2021,SD,0.0,12.7
19271,02/16/2021,NJ,0.0,12.1
19272,02/16/2021,OK,0.0,12.2
19273,02/16/2021,KY,0.0,11.8
19274,02/16/2021,MN,0.0,11.9
19275,02/16/2021,AL,0.0,10.1
19276,02/16/2021,AR,0.0,11.4
19277,02/16/2021,DC,0.0,8.6
19278,02/16/2021,OH,0.0,11.2
19279,02/16/2021,IL,0.0,11.9
19280,02/16/2021,CO,0.0,11.9
19281,02/16/2021,WV,0.0,14.0
19282,02/16/2021,VT,0.0,12.5
19283,02/16/2021,MT,0.0,12.3
19284,02/16/2021,TN,0.0,9.9
19285,02/16/2021,LTC,0.0,0.0
19286,02/16/2021,IA,0.0,11.5
19287,02/16/2021,MA,0.0,12.4
19288,02/16/2021,AS,0.0,18.4
19289,02/16/2021,MI,0.0,11.5
19290,02/16/2021,UT,0.0,9.8
19291,02/16/2021,LA,0.0,11.2
19292,02/16/2021,NM,0.0,14.7
19293,02/16/2021,WA,0.0,11.7
19294,02/16/2021,ID,0.0,10.7
19295,02/16/2021,WI,0.0,12.7
19296,02/16/2021,BP2,0.0,0.0
19297,02/16/2021,DE,0.0,11.8
19298,02/16/2021,KS,0.0,10.6
19299,02/16/2021,ME,0.0,13.0
19300,02/16/2021,CA,0.0,11.9
19301,02/16/2021,VA2,0.0,0.0
19302,02/16/2021,WY,0.0,12.5
19303,02/16/2021,TX,0.0,0.0
19304,02/16/2021,IN,0.0,11.7
19305,02/16/2021,CT,0.0,13.8
19306,02/16/2021,NY,0.0,10.8
19307,02/16/2021,PR,0.0,8.6
19308,02/16/2021,AZ,0.0,11.8
19309,02/16/2021,MD,0.0,10.9
19310,02/16/2021,GA,0.0,9.6
19311,02/16/2021,GU,0.0,16.8
19312,02/16/2021,AK,0.0,17.7
19313,02/16/2021,MH,0.0,9.7
19314,02/16/2021,MP,0.0,15.7
19315,02/16/2021,RP,0.0,0.0
19316,02/16/2021,SC,0.0,10.7
19317,02/16/2021,NE,0.0,10.3
19318,02/16/2021,VA,0.0,12.3
19319,02/16/2021,NH,0.0,11.4
19320,02/15/2021,RP,0.0,0.0
19321,02/15/2021,FM,0.0,8.3
19322,02/15/2021,OK,0.0,12.2
19323,02/15/2021,US,0.0,10.2
19324,02/15/2021,AS,0.0,18.4
19325,02/15/2021,PR,0.0,8.5
19326,02/15/2021,MD,0.0,10.8
19327,02/15/2021,MI,0.0,11.4
19328,02/15/2021,AL,0.0,9.9
19329,02/15/2021,LTC,0.0,0.0
19330,02/15/2021,MN,0.0,11.7
19331,02/15/2021,CT,0.0,13.5
19332,02/15/2021,IL,0.0,11.7
19333,02/15/2021,SC,0.0,10.6
19334,02/15/2021,VI,0.0,8.2
19335,02/15/2021,NC,0.0,11.2
19336,02/15/2021,IH2,0.0,0.0
19337,02/15/2021,NV,0.0,10.8
19338,02/15/2021,UT,0.0,9.6
19339,02/15/2021,MP,0.0,15.2
19340,02/15/2021,DC,0.0,8.5
19341,02/15/2021,KS,0.0,10.5
19342,02/15/2021,WY,0.0,12.5
19343,02/15/2021,MS,0.0,10.7
19344,02/15/2021,DE,0.0,11.7
19345,02/15/2021,NH,0.0,11.2
19346,02/15/2021,AZ,0.0,11.6
19347,02/15/2021,AK,0.0,17.6
19348,02/15/2021,CA,0.0,11.7
19349,02/15/2021,DD2,0.0,0.0
19350,02/15/2021,WV,0.0,13.9
19351,02/15/2021,NJ,0.0,11.9
19352,02/15/2021,ID,0.0,10.6
19353,02/15/2021,VA,0.0,12.1
19354,02/15/2021,NE,0.0,10.2
19355,02/15/2021,RI,0.0,9.5
19356,02/15/2021,TN,0.0,9.8
19357,02/15/2021,WI,0.0,12.5
